4250.616114,2.338e-26,0.0432,0.67,0.046,#
4250.739156,6.348e-29,0.0399,0.7,0.042,#
4251.624959,3.236e-29,0.0395,0.7,0.042,#
4251.992316,1.35e-26,0.0427,0.67,0.045,#
4252.112802,7.092e-25,0.0553,0.72,0.059,#
4252.302244,1.303e-21,0.0757,0.77,0.054,#
4252.440279,1.621e-29,0.039,0.7,0.041,#
4253.091114,1.792e-25,0.0553,0.76,0.059,#
4253.184984,7.972e-30,0.0386,0.7,0.041,#
4253.298549,7.652e-27,0.0422,0.67,0.045,#
4253.858943,3.853e-30,0.0382,0.7,0.04,#
4254.462023,1.829e-30,0.0378,0.7,0.04,#
4254.534678,4.259e-27,0.0417,0.67,0.044,#
4254.835559,5.927e-25,0.0545,0.71,0.059,#
4254.994094,8.535e-31,0.0374,0.7,0.04,#
4255.455023,3.912e-31,0.037,0.7,0.039,#
4255.700573,2.328e-27,0.0413,0.67,0.044,#
4255.83567,1.491e-25,0.0545,0.76,0.059,#
4255.84468,1.762e-31,0.0366,0.7,0.039,#
4256.217139,6.802e-22,0.0803,0.78,0.054,#
4256.796099,1.249e-27,0.0408,0.67,0.043,#
4257.48886,4.842e-25,0.0538,0.7,0.058,#
4257.821124,6.585e-28,0.0403,0.67,0.043,#
4258.508021,1.213e-25,0.0538,0.75,0.058,#
4258.775516,3.409e-28,0.0399,0.67,0.042,#
4259.659142,1.733e-28,0.0395,0.67,0.042,#
4260.072566,3.87e-25,0.0531,0.69,0.057,#
4260.471869,8.656e-29,0.039,0.67,0.041,#
4261.108022,9.647e-26,0.0531,0.75,0.057,#
4261.213565,4.246e-29,0.0386,0.67,0.041,#
4261.884097,2.046e-29,0.0382,0.67,0.04,#
4262.483333,9.688e-30,0.0378,0.67,0.04,#
4262.586538,3.027e-25,0.0524,0.68,0.056,#
4263.011139,4.506e-30,0.0374,0.67,0.04,#
4263.467384,2.059e-30,0.037,0.67,0.039,#
4263.635524,7.508e-26,0.0524,0.74,0.056,#
4263.837197,7.014e-22,0.0803,0.78,0.054,#
4263.851934,9.247e-31,0.0366,0.67,0.039,#
4264.164657,4.08e-31,0.0362,0.67,0.038,#
4264.40542,1.769e-31,0.0359,0.67,0.038,#
4265.030637,2.318e-25,0.0517,0.67,0.055,#
4266.090383,5.718e-26,0.0517,0.74,0.055,#
4267.404725,1.739e-25,0.051,0.67,0.054,#
4267.542065,1.385e-21,0.0757,0.78,0.054,#
4268.472452,4.264e-26,0.051,0.73,0.054,#
4269.708663,1.278e-25,0.0503,0.67,0.053,#
4270.781585,3.114e-26,0.0503,0.73,0.053,#
4271.17663,2.014e-21,0.0712,0.77,0.054,#
4271.942312,9.198e-26,0.0496,0.67,0.053,#
4273.017634,2.228e-26,0.0496,0.72,0.053,#
4274.105533,6.49e-26,0.049,0.67,0.052,#
4274.740746,2.554e-21,0.0677,0.76,0.054,#
4275.180455,1.562e-26,0.049,0.72,0.052,#
4276.198189,4.489e-26,0.0483,0.67,0.051,#
4277.269901,1.073e-26,0.0483,0.71,0.051,#
4278.220141,3.044e-26,0.0477,0.67,0.051,#
4278.234264,2.981e-21,0.0651,0.76,0.054,#
4279.285826,7.224e-27,0.0477,0.71,0.051,#
4280.171251,2.025e-26,0.0471,0.67,0.05,#
4281.228084,4.768e-27,0.0471,0.7,0.05,#
4281.65704,3.278e-21,0.0632,0.77,0.054,#
4282.05138,1.32e-26,0.0465,0.67,0.049,#
4283.096528,3.086e-27,0.0465,0.7,0.049,#
4283.860389,8.447e-27,0.046,0.67,0.049,#
4284.891014,1.958e-27,0.046,0.7,0.049,#
4285.008925,3.44e-21,0.0618,0.78,0.054,#
4285.598142,5.3e-27,0.0454,0.67,0.048,#
4286.611394,1.219e-27,0.0454,0.7,0.048,#
4287.264499,3.263e-27,0.0448,0.67,0.047,#
4288.257523,7.437e-28,0.0448,0.7,0.047,#
4288.289774,3.471e-21,0.0606,0.79,0.054,#
4288.859322,1.971e-27,0.0443,0.67,0.047,#
4289.829253,4.453e-28,0.0443,0.7,0.047,#
4290.382473,1.168e-27,0.0438,0.67,0.046,#
4291.326442,2.615e-28,0.0438,0.7,0.046,#
4291.499439,3.384e-21,0.0595,0.79,0.054,#
4291.833815,6.796e-28,0.0432,0.67,0.046,#
4292.748942,1.507e-28,0.0432,0.7,0.046,#
4293.213209,3.879e-28,0.0427,0.67,0.045,#
4294.096607,8.517e-29,0.0427,0.7,0.045,#
4294.520518,2.173e-28,0.0422,0.67,0.045,#
4294.637774,3.198e-21,0.0586,0.78,0.054,#
4295.369292,4.724e-29,0.0422,0.7,0.045,#
4295.755603,1.195e-28,0.0417,0.67,0.044,#
4296.56685,2.571e-29,0.0417,0.7,0.044,#
4296.918326,6.453e-29,0.0413,0.67,0.044,#
4297.689135,1.373e-29,0.0413,0.7,0.044,#
4297.704633,2.937e-21,0.0577,0.78,0.054,#
4298.00855,3.42e-29,0.0408,0.67,0.043,#
4298.736003,7.2e-30,0.0408,0.7,0.043,#
4299.026137,1.779e-29,0.0403,0.67,0.043,#
4299.707306,3.704e-30,0.0403,0.7,0.043,#
4299.970948,9.088e-30,0.0399,0.67,0.042,#
4300.602899,1.871e-30,0.0399,0.7,0.042,#
4300.699869,2.625e-21,0.0569,0.77,0.054,#
4300.842847,4.558e-30,0.0395,0.67,0.042,#
4301.422637,9.273e-31,0.0395,0.7,0.042,#
4301.641694,2.245e-30,0.039,0.67,0.041,#
4302.166372,4.513e-31,0.039,0.7,0.041,#
4302.367353,1.086e-30,0.0386,0.67,0.041,#
4302.83396,2.156e-31,0.0386,0.7,0.041,#
4303.019685,5.156e-31,0.0382,0.67,0.04,#
4303.425254,1.011e-31,0.0382,0.7,0.04,#
4303.598552,2.405e-31,0.0378,0.67,0.04,#
4303.623335,2.288e-21,0.0561,0.77,0.054,#
4304.103816,1.102e-31,0.0374,0.67,0.04,#
4306.474886,1.945e-21,0.0553,0.76,0.054,#
4309.254375,1.615e-21,0.0545,0.76,0.054,#
4311.961655,1.31e-21,0.0538,0.75,0.054,#
4314.596582,1.04e-21,0.0531,0.75,0.054,#
4317.159007,8.067e-22,0.0524,0.75,0.054,#
4319.648786,6.126e-22,0.0517,0.74,0.054,#
4322.065772,4.554e-22,0.051,0.73,0.054,#
4324.40982,3.315e-22,0.0503,0.75,0.054,#
4326.680783,2.363e-22,0.0496,0.74,0.054,#
4328.878516,1.651e-22,0.049,0.74,0.054,#
4331.002873,1.13e-22,0.0483,0.74,0.054,#
4333.053708,7.576e-23,0.0477,0.74,0.051,#
4335.030876,4.98e-23,0.0471,0.74,0.05,#
4336.934231,3.209e-23,0.0465,0.74,0.049,#
4338.763628,2.027e-23,0.046,0.74,0.049,#
4340.518921,1.256e-23,0.0454,0.74,0.048,#
4342.199965,7.627e-24,0.0448,0.74,0.047,#
4343.806614,4.543e-24,0.0443,0.74,0.047,#
4345.338724,2.654e-24,0.0438,0.74,0.046,#
4346.796148,1.521e-24,0.0432,0.74,0.046,#
4348.178742,8.552e-25,0.0427,0.74,0.045,#
4349.486361,4.717e-25,0.0422,0.74,0.045,#
4350.718859,2.552e-25,0.0417,0.74,0.044,#
4351.876114,1.355e-25,0.0413,0.74,0.044,#
4352.957935,7.06e-26,0.0408,0.74,0.043,#
4353.964199,3.61e-26,0.0403,0.74,0.043,#
4354.894762,1.811e-26,0.0399,0.74,0.042,#
4355.749478,8.917e-27,0.0395,0.74,0.042,#
4356.528202,4.31e-27,0.039,0.74,0.041,#
4357.230789,2.044e-27,0.0386,0.74,0.041,#
4357.857094,9.519e-28,0.0382,0.74,0.04,#
4358.406971,4.351e-28,0.0378,0.74,0.04,#
4358.880275,1.952e-28,0.0374,0.74,0.04,#
4359.276862,8.601e-29,0.037,0.74,0.039,#
4359.596585,3.72e-29,0.0366,0.74,0.039,#
4359.839299,1.58e-29,0.0362,0.74,0.038,#
4359.892647,1.661e-31,0.0345,0.74,0.037,#
4360.00486,6.588e-30,0.0359,0.74,0.038,#
4360.03716,4.284e-31,0.0348,0.74,0.037,#
4360.09312,2.698e-30,0.0355,0.74,0.038,#
4360.103936,1.085e-30,0.0352,0.74,0.037,#
